algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
macro,110,202,438.65,43850.675000000076,438.50675000000075,82.49555253982544,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,303,438.65,43848.87500000009,438.4887500000009,83.62202405929565,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,404,438.65,43854.12500000009,438.5412500000009,84.93905830383301,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,505,438.65,43857.05000000008,438.57050000000083,83.47624945640564,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,606,438.65,43858.925000000076,438.58925000000073,82.46350049972534,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,707,438.65,43853.67500000008,438.53675000000084,80.88992714881897,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,808,438.65,43856.37500000008,438.5637500000008,81.53044986724854,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,110,909,438.5,43845.350000000006,438.4535000000001,82.39962005615234,2122,False,None,,,,,0.0075,0.15,1.0,0.0,,,3.0,,,,,True,,,,
macro,1117,1001,438.65,43840.32500000004,438.4032500000004,83.29926538467407,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,101,438.65,43851.50000000009,438.5150000000009,81.9748022556305,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,1102,438.65,43834.775000000045,438.3477500000005,82.4987120628357,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,202,438.65,43844.6750000001,438.446750000001,83.58202171325684,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,303,438.65,43844.22500000009,438.4422500000009,81.9141674041748,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,404,438.65,43854.87500000008,438.5487500000008,84.93222832679749,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,505,438.65,43850.90000000009,438.50900000000087,84.97294807434082,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
macro,1117,606,438.65,43839.42500000007,438.3942500000007,84.46870112419128,2122,False,None,,,,,0.2,0.15,1.0,0.0,,,2.0,,,,,True,,,,
